rabata-rabata	ʁ a b a t a ɾ a b a t ɐ
rabelo-coelha	ʁ a b e l o k o e ʎ ɐ
rabelos-coelha	ʁ a b e l o s k o e ʎ ɐ
rabiça-brava	ʁ a b i s b ɾ a v ɐ
rabiças-bravas	ʁ a b i s a ʒ b ɾ a v a s
rabilongo-do-norte	ʁ a b i l õ ɡ o d o n ɔ ɾ t͡ʃ i
rabilongos-do-norte	ʁ a b i l õ ɡ o s i d o n ɔ ɾ t͡ʃ i
rabita-ferreira	ʁ a b i t a f e ʁ e j ɾ a
rabo-aberto	ʁ a b o a b ɛ ʁ t u
rabo-branco	ʁ a b ɔ b ɾ ɐ̃ k u
rabo-branco-de-bigode	ʁ a b ɔ b ɾ ɐ̃ k o d e b i ɡ ɔ d e
rabo-branco-mirim	ʁ a b ɔ b ɾ ɐ̃ k o m i ɾ ĩ
rabo-branco-rubro	ʁ a b ɔ b ɾ ɐ̃ k o ɾ u b ɾ u
rabo-de-aranata	ʁ a b o d e a ɾ a n a t ɐ
rabo-de-arara	ʁ a b o d e a ɾ a ɾ ɐ
rabo-de-asno	ʁ a b o d e a ɛ s i e n e ɔ
rabo-de-bacalhau	ʁ a b o d e b a k a ʎ a w
rabo-de-boi	ʁ a b o d e b ɔ i
rabo-de-bugio	ʁ a b o d e b u ʒ i u
rabo-de-burro	ʁ a b o d e b u ʁ u
rabo-de-cachorro	ʁ a b o d e k a ʃ o ʁ u
rabo-de-camaleão	ʁ a b o d e k ɐ̃ m ɐ l e ɐ̃ w̃
rabo-de-cão	ʁ a b o d e k ɐ̃ w̃
rabo-de-cavalo	ʁ a b o d e k a v a l u
rabo-de-cavalo-falso	ʁ a b o d e k a v a l o f a w s u
rabo-de-cavalo-verdadeiro	ʁ a b o d e k a v a l o v e ɻ d a d e j ɾ u
rabo-de-colher	ʁ a b o d e k o ʎ e ʁ
rabo-de-couro	ʁ a b o d e k o w ɾ u
rabo-de-cutia	ʁ a b o d e k u t͡ʃ i a
rabo-de-escrivão	ʁ a b o d i ʃ k ɾ i v ɐ̃ w̃
rabo-de-espinho	ʁ a b o d e ʃ p ĩ ɲ u
rabo-de-fogo	ʁ a b u d e f o ɡ u
rabo-de-foguete	ʁ a b u d e f u ɡ e t͡ʃ i
rabo-de-forquilha	ʁ a b o d e f o ʁ k i ʎ ɐ
rabo-de-galo	ʁ a b o d e ɡ a l u
rabo-de-gato	ʁ a b o d e ɡ a t u
rabo-de-guaraxaim	ʁ a b u d ɛ ɡ w a ɾ a ʃ a ĩ
rabo-de-guariba	ʁ a b u d ɛ ɡ w a ɾ i b ɐ
rabo-de-guerra	ʁ a b ɔ d͡ʒ i ɡ ɛ ʁ a
rabo-de-iguana	ʁ a b o d i ɡ w ɐ̃ n ɐ
rabo-de-jacaré	ʁ a b o d e ʒ a k a ɾ ɛ
rabo-de-junco	ʁ a b o d e ʒ ũ k u
rabo-de-lagarto	ʁ a b o d e l a ɡ a ɾ t u
rabo-de-lebre	ʁ a b o d ɛ l e b ɾ i
rabo-de-leque	ʁ a b o d e l ɛ k i
rabo-de-macaco	ʁ a b ɔ d͡ʒ i m a k a k u
rabo-de-mola	ʁ a b o d ẽ m u l ɐ
rabo-de-mucura	ʁ a b o d e m u k u ɾ ɐ
rabo-de-osso	ʁ a b o d o s u
rabo-de-ovelha	ʁ a b o d e o v e ʎ ɐ
rabo-de-ovelha-preta	ʁ a b o d e o v e ʎ a p ɾ e t ɐ
rabo-de-palha	ʁ a b o d e p a ʎ ɐ
rabo-de-pavão	ʁ a b o d e p a v ɐ̃ w̃
rabo-de-peixe	ʁ a b o d e p e j ʃ e
rabo-de-porco	ʁ a b o d e p o ɻ k o
rabo-de-raposa	ʁ a b o d e ɾ a p o z ɐ
rabo-de-rato	ʁ a b o d e ɾ a t u
rabo-de-rojão	ʁ a b o d ɛ ʁ o ʒ ɐ̃ w̃
rabo-de-saia	ʁ a b o d e z a j ɐ
rabo-de-tatu	ʁ a b u d ɛ t a t u
rabo-de-tesoira	ʁ a b u d e t e z o j ɾ ɐ
rabo-de-tesoura	ʁ a b u d ɛ t͡ʃ i z o w ɾ ɐ
rabo-de-tucano	ʁ a b o d e t u k ɐ n o
rabo-de-vassoura	ʁ a b o d e v a s o w ɾ ɐ
rabo-de-zorra	ʁ a b ɔ d͡ʒ i z o ʁ a
rabo-de-zorra-macio	ʁ a b ɔ d͡ʒ i z o ʁ a m a s i u
rabo-forcado	ʁ a b o f o ɾ k a d u
rabo-leva	ʁ a b o l e v e a
rabo-peixe	ʁ a b o p e j ʃ i
rabo-queimado	ʁ a b o k e j m a d u
rabo-quente	ʁ a b o k ẽ t e
rabo-ruço	ʁ a b o ɾ u s u
rabo-ruço-grande	ʁ a b o ɾ u s o ɡ ɾ ɐ̃ d e
rabo-ruivo	ʁ a b o ʁ u j v u
rabos-abertos	ʁ a b ɔ z a b ɛ ʁ t u s
rabos-brancos	ʁ a b o ʒ b ɾ ɐ̃ k o s
rabos-brancos-de-bigode	ʁ a b o ʒ b ɾ ɐ̃ k o s i d e b i ɡ ɔ d e
rabos-brancos-mirins	ʁ a b o ʒ b ɾ ɐ̃ k o z m i ɾ ĩ ʃ
rabos-brancos-rubros	ʁ a b o ʒ b ɾ ɐ̃ k o z ʁ u b ɾ u ʃ
rabos-de-aranata	ʁ a b o z d e a ɾ a n a t ɐ
rabos-de-arara	ʁ a b o z d a ɾ a ɾ ɐ
rabos-de-asno	ʁ a b o z d e a ɛ s i e n e ɔ
rabos-de-bacalhau	ʁ a b o z d͡ʒ i b a k a ʎ a w
rabos-de-boi	ʁ a b o z d e b ɔ i
rabos-de-bugio	ʁ a b o z d e b u ʒ i u
rabos-de-burro	ʁ a b o z d e b u ʁ u
rabos-de-cachorro	ʁ a b o z d e k a ʃ o ʁ u
rabos-de-camaleão	ʁ a b o z d e k ɐ̃ m ɐ l e ɐ̃ w̃
rabos-de-cão	ʁ a b o z d e k ɐ̃ w̃
rabos-de-cavalo	ʁ a b o z d e k a v a l u
rabos-de-cavalo-falso	ʁ a b o z d e k a v a l o f a w s u
rabos-de-cavalo-verdadeiro	ʁ a b o z d e k a v a l o v e ɻ d a d e j ɾ u
rabos-de-colher	ʁ a b o z d e k o ʎ e ɾ
rabos-de-couro	ʁ a b o z d e k o w ɾ u
rabos-de-cutia	ʁ a b o z d e k u t͡ʃ i a
rabos-de-escrivão	ʁ a b o z d i ʃ k ɾ i v ɐ̃ w̃
rabos-de-espinho	ʁ a b o z d e ʃ p ĩ ɲ u
rabos-de-fogo	ʁ a b o z d e f o ɡ u
rabos-de-foguete	ʁ a b o d͡ʒ i f o ɡ e t͡ʃ i
rabos-de-forquilha	ʁ a b o z d e f o ʁ k i ʎ ɐ
rabos-de-galo	ʁ a b o z d͡ʒ i ɡ a l u
rabos-de-gato	ʁ a b o z d e ɡ a t u
rabos-de-guaraxaim	ʁ a b o z d e ɡ w a ɾ a ʃ a ĩ
rabos-de-guariba	ʁ a b o z d e ɡ w a ɾ i b ɐ
rabos-de-guerra	ʁ a b o z d͡ʒ i ɡ ɛ ʁ a
rabos-de-iguana	ʁ a b o z d i ɡ w ɐ̃ n ɐ
rabos-de-jacaré	ʁ a b o z d e ʒ a k a ɾ ɛ
rabos-de-junco	ʁ a b o z d e ʒ ũ k u
rabos-de-lagarto	ʁ a b o z d e l a ɡ a ɾ t u
rabos-de-lebre	ʁ a b o z d e l e b ɾ i
rabos-de-leque	ʁ a b o z d e l ɛ k i
rabos-de-macaco	ʁ a b o ʒ d e m a k a k u
rabos-de-mola	ʁ a b o ʒ d e m ɔ l ɐ
rabos-de-mucura	ʁ a b o ʒ d e m u k u ɾ ɐ
rabos-de-osso	ʁ a b o z d o s u
rabos-de-ovelha	ʁ a b o z d e o v e ʎ ɐ
rabos-de-ovelha-preta	ʁ a b o z d e o v e ʎ a p ɾ e t ɐ
rabos-de-palha	ʁ a b o z d e p a ʎ ɐ
rabos-de-pavão	ʁ a b o z d p a v ɐ̃ w̃
rabos-de-peixe	ʁ a b o z d p e j ʃ i
rabos-de-porco	ʁ a b o z d e p o ɻ k o
rabos-de-raposa	ʁ a b o z d e ɾ a p o z ɐ
rabos-de-rato	ʁ a b o z d e ɾ a t u
rabos-de-rojão	ʁ a b o z d e ʁ o ʒ ɐ̃ w̃
rabos-de-tatu	ʁ a b o z d t a t u
rabos-de-tesoira	ʁ a b o z d e t ɛ z o j ɾ ɐ
rabos-de-tesoura	ʁ a b o z d e t e z o w ɾ ɐ
rabos-de-tucano	ʁ a b o z d e t u k ɐ n o
rabos-de-vassoura	ʁ a b o z d e v a s o w ɾ ɐ
rabos-de-zorra-macios	ʁ a b e ɔ ɛ s i d e z o ʁ a m a s i u ʃ
rabo-seco	ʁ a b o s e k u
rabos-forcados	ʁ a b o s f o ɾ k a d u s
rabos-peixes	ʁ a b o ʃ p e j ʃ i s
rabos-queimados	ʁ a b o e s k e j m a d u ʃ
rabos-quentes	ʁ a b o s k ẽ t e s
rabos-ruços	ʁ a b o ʒ ʁ u s o s
rabos-ruços-grandes	ʁ a b e ɔ ɛ s i ɛ ʁ e u s ɔ z ɡ ɾ ɐ̃ d e s
rabos-ruivos	ʁ a b o ʒ ʁ u j v u s
rabos-secos	ʁ a b o s e k u ʃ
rabos-tortos	ʁ a b o s t ɔ ɾ t u s
rabos-vermelhos	ʁ a b o ʒ v e ʁ m e ʎ u s
rabo-torto	ʁ a b o t o ɾ t u
rabo-vermelho	ʁ a b u v e ʁ m e ʎ u
rabugem-de-cachorro	ʁ a b u ʒ e d e k a ʃ o ʁ u
rabugens-de-cachorro	ʁ a b u ʒ ẽ j̃ ʃ d e k a ʃ o ʁ u
rã-cachorro	ʁ ɐ̃ k a ʃ o ʁ u
racha-pé	ʁ a ʃ a p ɛ
racha-pele	ʁ a ʃ a p ɛ l i
racional-legal	ʁ a s i o n a l e ɡ a w
rã-da-beira	ʁ ɐ̃ d a b e j ɾ ɐ
rã-da-beira-da-praia	ʁ ɐ̃ d a b e j ɾ a d a p ɾ a j a
rã-das-moitas	ʁ ɐ̃ d a z m o j t ɐ s
rádio-cassete	ʁ a d͡ʒ i o k a s ɛ t͡ʃ i
rádio-gravador	ʁ a d͡ʒ i o ɡ ɾ a v a d o ʁ
radio-ohmímetro	ʁ a d͡ʒ i o õ ĩ m e t ɾ u
radio-ohmômetro	ʁ a d͡ʒ i o õ õ m e t ɾ u
radio-onda	ʁ a d͡ʒ i o õ d ɐ
radio-opaco	ʁ a d͡ʒ i o o p a k u
radio-operador	ʁ a d͡ʒ i o o p e ɾ a d o ɾ
radio-ouvinte	ʁ a d͡ʒ i o o w v ĩ t͡ʃ i
rádio-pirata	ʁ a d͡ʒ i o p i ɾ a t ɐ
rádios-cassete	ʁ a d͡ʒ i o s k a s ɛ t e
rádios-gravador	ʁ a d͡ʒ j ɔ z ɡ ɾ a v a d o ʁ
rádios-vitrola	ʁ a d͡ʒ j u v i t ɾ ɔ l a
rádio-vitrola	ʁ a d͡ʒ i o v i t ɾ ɔ l a
rã-do-mar	ʁ ɐ̃ d o m a ɻ
rafael-goldeirense	ʁ a f a e l ɡ o w d e j ɾ ẽ s i
rafael-rn	ʁ a f a e l ɛ ʁ e e n e
rafard-sp	ʁ a f a ʁ d e ɛ s i p e
raia-amarela	ʁ a j a a m a ɾ ɛ l a
raia-arara	ʁ a j a a ɾ a ɾ ɐ
raia-bicuda	ʁ a j a b i k u d ɐ
raia-boi	ʁ a j a b o j
raia-borboleta	ʁ a j a b o ɻ b o l e t ɐ
raia-chita	ʁ a j a ʃ i t ɐ
raia-cocal	ʁ a j a k o k a w
raia-comum	ʁ a j a k o m ũ
raia-cravadora	ʁ a j a k ɾ a v a d o ɾ ɐ
raia-de-quatro-olhos	ʁ a j a d e k w a t ɾ u o ʎ o s
raia-eletrica	ʁ a j a e l ɛ t ɾ i k a
raia-elétrica	ʁ a j a e l ɛ t ɾ i k ɐ
raia-focinho-de-vaca	ʁ a j a f o s i ɲ o d e v e a s e a
raia-gererera	ʁ a j a ʒ ɛ ɾ ɛ ɾ ɛ ɾ ɐ
raia-grande	ʁ a j a ɡ ɾ ɐ̃ d e
raia-jamanta	ʁ a j a ʒ a m ɐ̃ t ɐ
raia-leopardo	ʁ a j a l e o p a ɾ d u
raia-lixa	ʁ a j a l i ʃ ɐ
raia-maçã	ʁ a j a m a s ɐ̃
raia-manteiga	ʁ a j a m ɐ̃ t e j ɡ ɐ
raia-pintada	ʁ a j a p ĩ t a d ɐ
raia-pregada	ʁ a j a p ɾ e ɡ a d ɐ
raia-prego	ʁ a j a p ɾ e ɡ o
raias-amarelas	ʁ a j a z a m a ɾ ɛ l a s
raia-santa	ʁ a j a z ɐ̃ t ɐ
raia-sapo	ʁ a j a s a p u
raias-arara	ʁ a j a s a ɾ a ɾ ɐ
raias-bicudas	ʁ a j a ʒ b i k u d ɐ s
raias-boi	ʁ a j a ʒ b ɔ i
raias-borboleta	ʁ a j a ʒ b o ʁ b o l e t ɐ
raias-chita	ʁ a j a s ʃ i t ɐ
raias-cocais	ʁ a j a s k o k a j ʃ
raias-comuns	ʁ a j a s k o m ũ s
raias-cravadoras	ʁ a j a ʃ k ɾ a v a d o ɾ ɐ s
raias-de-quatro-olhos	ʁ a j a ʒ d e k w a t ɾ u o ʎ o s
raias-elétricas	ʁ a j a z e l ɛ t ɾ i k ɐ s
raias-focinho-de-vaca	ʁ a j a s f o s i ɲ o d e v e a s e a
raias-gererera	ʁ a j a ʒ ɛ ɾ ɛ ɾ ɛ ɾ ɐ
raias-grandes	ʁ a j a ʒ ɡ ɾ ɐ̃ d e s
raias-jamanta	ʁ a j a z ʒ a m ɐ̃ t ɐ
raias-leopardo	ʁ a j a ʒ l e o p a ɾ d u
raias-lixa	ʁ a j a ʒ l i ʃ ɐ
raias-maçã	ʁ a j a z m a s ɐ̃
raias-manteiga	ʁ a j a ʒ m ɐ̃ t e j ɡ ɐ
raias-pintadas	ʁ a j a s p ĩ t a d ɐ s
raias-pregadas	ʁ a j a s p ɾ e ɡ a d ɐ s
raias-prego	ʁ a j a s p ɾ ɛ ɡ u
raias-santas	ʁ a j a s ɐ̃ t ɐ s
raias-sapo	ʁ a j a s a p u
raias-ticonha	ʁ a j a s t͡ʃ i k o ɲ a
raias-viola	ʁ a j a ʒ v j ɔ l ɐ
raia-ticonha	ʁ a j a t͡ʃ i k o ɲ a
raia-viola	ʁ a j a v j ɔ l ɐ
raimundo-silvestre	ʁ a j m ũ d o s i w v ɛ s t ɾ i
raimundos-silvestres	ʁ a j m ũ d o s i w v ɛ s t ɾ i ʃ
rainha-cláudia	ʁ a i ɲ a k l a w d͡ʒ i a
rainha-da-holanda	ʁ a i ɲ a d o l ɐ̃ d ɐ
rainha-da-noite	ʁ a i ɲ a d a n o j t e
rainha-das-avencas	ʁ a i ɲ a d s a v ẽ k ɐ s
rainha-das-flores	ʁ a i ɲ a d a s f l o ɾ e s
rainha-das-orquídeas	ʁ a i ɲ a d a z o ɻ k i d͡ʒ i a s
rainha-das-vinhas	ʁ a i ɲ a d a ʒ v ĩ ɲ ɐ s
rainha-de-ensaio	ʁ a i ɲ a d e ẽ s a j u
rainha-do-abismo	ʁ a i ɲ a d o a b i ʒ m u
rainha-do-bosque	ʁ a i ɲ a d o b ɔ ʃ k i
rainha-do-lago	ʁ a i ɲ a d o l a ɡ u
rainha-dos-bosques	ʁ a i ɲ a d o z b ɔ s k i s
rainha-dos-lagos	ʁ a i ɲ a d o z l a ɡ u s
rainha-dos-prados	ʁ a i ɲ a d o s p ɾ a d u ʃ
rainha-isabelense	ʁ a i ɲ a j z a b e l ẽ s i
rainha-mae	ʁ a i ɲ a m a j
rainha-mãe	ʁ a i ɲ ɐ̃ m ɐ̃ j̃
rainha-margarida	ʁ a i ɲ a m a ʁ ɡ a ɾ i d ɐ
rainhas-cláudias	ʁ a i ɲ a s k l a w d͡ʒ i ɐ ʃ
rainhas-da-holanda	ʁ a i ɲ a ɛ s i d e a o l ɐ̃ d ɐ
rainhas-da-noite	ʁ a i ɲ a ʒ d a n o j t e
rainhas-das-avencas	ʁ a i ɲ a ɛ s i d e a ɛ s i a v e n e s e a ɛ s i
rainhas-das-flores	ʁ a i ɲ a ʒ d a s f l o ɾ e s
rainhas-das-orquídeas	ʁ a i ɲ a ɛ s i d a z o ɻ k i d͡ʒ i a s
rainhas-das-vinhas	ʁ a i ɲ a ɛ s i d e a ɛ s i v ĩ ɲ ɐ s
rainhas-de-ensaio	ʁ a i ɲ a z d ẽ s a j u
rainhas-do-abismo	ʁ a i ɲ a ʒ d o a b i ʒ m u
rainhas-do-bosque	ʁ a i ɲ a ʒ d o b ɔ ʃ k i
rainhas-do-lago	ʁ a i ɲ a ʒ d o l a ɡ u
rainhas-dos-bosques	ʁ a i ɲ a ɛ s i d e ɔ ɛ s i b e ɔ s k i s
rainhas-dos-lagos	ʁ a i ɲ a ʒ d o z l a ɡ u s
rainhas-dos-prados	ʁ a i ɲ a ʒ d o s p ɾ a d u s
rainhas-mãe	ʁ a i ɲ a ʒ m ɐ̃ j̃
rainhas-margaridas	ʁ a i ɲ a ʒ m a ʁ ɡ a ɾ i d ɐ s
rainúnculo-brasileiro	ʁ a j n ũ k u l o b ɾ a z i l e j ɾ u
rainúnculo-negro	ʁ a j n ũ k u l o n e ɡ ɾ u
rainúnculo-rasteiro	ʁ a j n ũ k u l o ɾ a ʃ t e j ɾ u
rainúnculos-brasileiros	ʁ a j n ũ k u l o z b ɾ a z i l e j ɾ u s
rainúnculos-negros	ʁ a j n ũ k u l o z n e ɡ ɾ u ʃ
rainúnculos-rasteiros	ʁ a j n ũ k u l o z ʁ a s t e j ɾ o s
raio-do-sol	ʁ a j o d o z ɔ w
raios-de-júpiter	ʁ a j o s i d e ʒ u p i t e ʁ
raios-do-sol	ʁ a j o s i d o z ɔ w
raios-t	ʁ a j o s t͡ʃ i
raios-tratores	ʁ a j o s t ɾ a t o ɾ i ʃ
raios-x	ʁ a j ɔ ɛ s i ʃ i s
raio-trator	ʁ a j ɔ t ɾ a t o ʁ
raio-x	ʁ a j ɔ k ʃ
raiz-açucarada	ʁ a i z a s u k a ɾ a d a
raiz-amarela	ʁ a i z a m a ɾ ɛ l a
raiz-amarga	ʁ a i z a m a ʁ ɡ ɐ
raiz-amargosa	ʁ a i z a m a ɻ ɡ o z ɐ
raiz-da-bolsa	ʁ a i s d b o w s ɐ
raiz-da-china	ʁ a i s d a ʃ ĩ n ɐ
raiz-da-guiné	ʁ a i z e d e a ɡ i n ɛ
raiz-da-hungria	ʁ a i s d ũ ɡ ɾ i ɐ
raiz-da-mostarda	ʁ a i s d ɐ m o s t a ʁ d ɐ
raiz-das-cólicas	ʁ a i s d a ʃ k ɔ l i k ɐ s
raiz-das-filesinas	ʁ a i z e d e a ɛ s i ɛ f e i ɛ l e z ĩ n ɐ s
raiz-de-angélica	ʁ a i s d ɐ̃ ʒ ɛ l i k ɐ
raiz-de-antuérpia	ʁ a i s d ɐ̃ t u ɛ ɾ p i ɐ
raiz-de-babeiro	ʁ a i s d͡ʒ i b a b e j ɾ u
raiz-de-barbeiro	ʁ a i s d e b a ɻ b e j ɾ o
raiz-de-brandão	ʁ a i s d e b ɾ ɐ̃ d ɐ̃ w̃
raiz-de-bugre	ʁ a i s d e b u ɡ ɾ i
raiz-de-câmaras	ʁ a i s d e k ɐ m a ɾ a s
raiz-de-cana	ʁ a i s d e k ɐ n a
raiz-de-cedro	ʁ a i s d͡ʒ i s ɛ d ɾ u
raiz-de-chá	ʁ a i s d t͡ʃ a
raiz-de-cheiro	ʁ a i s d e ʃ e j ɾ u
raiz-de-cobra	ʁ a i s d e k o b ɾ ɐ
raiz-de-corcioneira	ʁ a i s d e k o ɾ s j o n e j ɾ ɐ
raiz-de-corvo	ʁ a i s d e k o ɾ v u
raiz-de-curvo	ʁ a i s d e k u ʁ v u
raiz-de-emposa	ʁ a i s d ẽ p o z ɐ
raiz-de-fel	ʁ a i s d͡ʒ i f ɛ w
raiz-de-frade	ʁ a i s d f ɾ a d͡ʒ i
raiz-de-guiné	ʁ a i s d e ɡ i n ɛ
raiz-de-jacaré-açu	ʁ a i s d e ʒ a k a ɾ ɛ a s u
raiz-de-josé-domingues	ʁ a i s d e ʒ o z ɛ d o m ĩ ɡ e s
raiz-de-lagarto	ʁ a i s d e l a ɡ a ɾ t u
raiz-de-laranja	ʁ a i s d e l a ɾ ɐ̃ ʒ ɐ
raiz-de-laranjeira	ʁ a i s d e l a ɾ ɐ̃ ʒ e j ɾ ɐ
raiz-de-lopes	ʁ a i s d e l ɔ p e s
raiz-de-mil-homens	ʁ a i s d ẽ m i ʎ o m ẽ j̃ s
raiz-de-mostarda	ʁ a i s d e m o ʃ t a ʁ d ɐ
raiz-de-oiro	ʁ a i s d͡ʒ j o j ɾ o
raiz-de-ouro	ʁ a i s d o w ɾ u
raiz-de-pipi	ʁ a i s d e p i p i
raiz-de-quina	ʁ a i s d k ĩ n ɐ
raiz-de-quina-branca	ʁ a i s d e k i n a b ɾ ɐ̃ k ɐ
raiz-de-serpentária-do-brasil	ʁ a i s d e z e ɻ p ẽ t a ɾ i a d o b ɾ a z i w
raiz-de-sol	ʁ a i s d͡ʒ i s ɔ w
raiz-de-solteira	ʁ a i s d͡ʒ i s o w t e j ɾ ɐ
raiz-de-tiú	ʁ a i s d t͡ʃ j u
raiz-de-tucano	ʁ a i s d e t u k ɐ n o
raiz-divina	ʁ a i s d͡ʒ i v ĩ n ɐ
raiz-do-brasil	ʁ a i s d o b ɾ a z i w
raiz-doce	ʁ a i s d e ɔ s e e
raiz-do-congo	ʁ a i s d o k õ ɡ u
raiz-do-curvo	ʁ a i s d o k u ɾ v u
raiz-do-espírito-santo	ʁ a i s d o ɛ ʃ p i ɾ i t u s ɐ̃ t u
raiz-do-joão-da-costa	ʁ a i s d o ʒ w ɐ̃ w̃ d a k o ʃ t ɐ
raiz-do-padre-sabino	ʁ a i s d o p a d ɾ e s a b ĩ n u
raiz-do-padre-salema	ʁ a i s d o p a d ɾ e s a l ẽ m ɐ
raiz-do-sol	ʁ a i s d o z ɔ w
raizeiras-vidradas	ʁ a i z e j ɾ a ʒ v i d ɾ a d ɐ s
raizeira-vidrada	ʁ a i z e j ɾ a v i d ɾ a d ɐ
raiz-emética	ʁ a i z e m ɛ t͡ʃ i k ɐ
raízes-açucaradas	ʁ a i z e z a s u k a ɾ a d a s
raízes-amarelas	ʁ a i z s a m a ɾ ɛ l ɐ ʃ
raízes-amargas	ʁ a i z s a m a ʁ ɡ ɐ s
raízes-amargosas	ʁ a i z e z a m a ʁ ɡ o z ɐ s
raiz-escora	ʁ a i z i ʃ k ɔ ɾ ɐ
raízes-da-bolsa	ʁ a i z i s d b o w s ɐ
raízes-da-china	ʁ a i z i s d a ʃ ĩ n ɐ
raízes-da-guiné	ʁ a i z i s d a ɡ i n ɛ
raízes-da-hungria	ʁ a i z i s d ũ ɡ ɾ i ɐ
raízes-da-mostarda	ʁ a i z i s d ɐ m o s t a ʁ d ɐ
raízes-das-cólicas	ʁ a i z i s d a ʃ k ɔ l i k ɐ s
raízes-das-filesinas	ʁ a i z ɛ s i d e a ɛ s i ɛ f e i ɛ l e z ĩ n ɐ s
raízes-de-angélica	ʁ a i z i s d ɐ̃ ʒ ɛ l i k ɐ
raízes-de-antuérpia	ʁ a i z i s d ɐ̃ t u ɛ ɾ p i ɐ
raízes-de-babeiro	ʁ a i z i s d͡ʒ i b a b e j ɾ u
raízes-de-barbeiro	ʁ a i z i s d e b a ɻ b e j ɾ o
raízes-de-brandão	ʁ a i z i s d e b ɾ ɐ̃ d ɐ̃ w̃
raízes-de-bugre	ʁ a i z i s d e b u ɡ ɾ i
raízes-de-câmaras	ʁ a i z i s d e k ɐ m a ɾ a s
raízes-de-cana	ʁ a i z i s d e k ɐ n a
raízes-de-cedro	ʁ a i z i s d͡ʒ i s ɛ d ɾ u
raízes-de-chá	ʁ a i z i s d t͡ʃ a
raízes-de-cheiro	ʁ a i z i s d e ʃ e j ɾ u
raízes-de-cobra	ʁ a i z i s d e k o b ɾ ɐ
raízes-de-corcioneira	ʁ a i z i s d e k o ɾ s j o n e j ɾ ɐ
raízes-de-corvo	ʁ a i z i s d e k o ɾ v u
raízes-de-curvo	ʁ a i z i s d e k u ʁ v u
raízes-de-emposa	ʁ a i z i s d ẽ p o z ɐ
raízes-de-fel	ʁ a i z i s d͡ʒ i f ɛ w
raízes-de-frade	ʁ a i z i s d f ɾ a d͡ʒ i
raízes-de-guiné	ʁ a i z i s d e ɡ i n ɛ
raízes-de-jacaré-açu	ʁ a i z i s d e ʒ a k a ɾ ɛ a s u
raízes-de-josé-domingues	ʁ a i z i s d e ʒ o z ɛ d o m ĩ ɡ e s
raízes-de-lagarto	ʁ a i z i s d e l a ɡ a ɾ t u
raízes-de-laranja	ʁ a i z i s d e l a ɾ ɐ̃ ʒ ɐ
raízes-de-laranjeira	ʁ a i z i s d e l a ɾ ɐ̃ ʒ e j ɾ ɐ
raízes-de-lopes	ʁ a i z i s d e l ɔ p e s
raízes-de-mil-homens	ʁ a i z i s d ẽ m i ʎ o m ẽ j̃ s
raízes-de-mostarda	ʁ a i z e ʒ d e m o ʃ t a ʁ d ɐ
raízes-de-oiro	ʁ a i z i s d͡ʒ j o j ɾ o
raízes-de-ouro	ʁ a i z i s d o w ɾ u
raízes-de-pipi	ʁ a i z i s d e p i p i
raízes-de-quina	ʁ a i z i s d k ĩ n ɐ
raízes-de-quina-branca	ʁ a i z i s d e k i n a b ɾ ɐ̃ k ɐ
raízes-de-sol	ʁ a i z i s d͡ʒ i s ɔ w
raízes-de-solteira	ʁ a i z i s d͡ʒ i s o w t e j ɾ ɐ
raízes-de-tiú	ʁ a i z i s d t͡ʃ j u
raízes-de-tucano	ʁ a i z i s d e t u k ɐ n o
raízes-divinas	ʁ a i z i s d͡ʒ i v ĩ n ɐ s
raízes-do-brasil	ʁ a i z i z d o b ɾ a z i w
raízes-doces	ʁ a i z i s e d e ɔ s e s
raízes-do-congo	ʁ a i z i s d o k õ ɡ u
raízes-do-curvo	ʁ a i z i s d o k u ɾ v u
raízes-do-espírito-santo	ʁ a i z i s d o ɛ ʃ p i ɾ i t u s ɐ̃ t u
raízes-do-joão-da-costa	ʁ a i z i s i d e ɔ ʒ o t ɐ w ɐ̃ w̃ d a k o ʃ t ɐ
raízes-do-padre-sabino	ʁ a i z i s d o p a d ɾ e s a b ĩ n u
raízes-do-padre-salema	ʁ a i z i s d o p a d ɾ e s a l ẽ m ɐ
raízes-do-sol	ʁ a i z i s d o z ɔ w
raízes-eméticas	ʁ a i z i s e m ɛ t͡ʃ i k ɐ s
raízes-escora	ʁ a i z i s e ʃ k ɔ ɾ ɐ
raízes-fedorentas	ʁ a i z i ʃ f e d o ɾ ẽ t ɐ s
raízes-fortes	ʁ a i z i ʃ f ɔ ɻ t e s
raízes-madre-de-deus	ʁ a i z i s m a d ɾ e d e d e w ʃ
raízes-mordidas	ʁ a i z i s m o ʁ d͡ʒ i d ɐ s
raízes-pretas	ʁ a i z i ʃ p ɾ e t ɐ s
raízes-queimosas	ʁ a i z e s k e j m ɔ z a s
raiz-fedorenta	ʁ a i s f e d o ɾ ẽ t a
raiz-forte	ʁ a i s f ɔ ɻ t e
raiz-madre-de-deus	ʁ a i z m a d ɾ e d e d e w ʃ
raiz-mordida	ʁ a i s m o ʁ d͡ʒ i d ɐ
raiz-pb	ʁ a i s p e b e
raiz-preta	ʁ a i s p ɾ e t ɐ
raiz-queimosa	ʁ a i s k e j m ɔ z a
rala-bucho	ʁ a l a b u ʃ o
rala-coco	ʁ a l a k o k u
rala-gelo	ʁ a l a ʒ ɛ l u
